userId,itemId,rating,timestamp
1545,1537,5,1619838442
2404,1537,5,1622980275
2598,1537,5,1637502278
1611,1537,5,1620177389
735,1537,5,1633097809
1171,1537,5,1622979515
1672,1538,4,1625890459
901,1538,4,1630503665
805,1538,5,1629447935
357,1539,5,1606723056
2587,1539,5,1607595595
163,1539,5,1607173502
2045,1539,5,1607419899
1718,1539,5,1606544137
562,1539,5,1623496132
2512,1539,5,1620125808
1906,1539,5,1636905415
805,1539,5,1619583503
2599,1539,5,1606687254
1567,1539,5,1606533491
1345,1540,1,1633242827
504,1540,5,1637119939
2600,1540,5,1636360665
1284,1541,5,1640179313
182,1542,5,1629444946
325,1542,3,1625068759
1333,1542,5,1619281724
2192,1542,5,1608197707
1463,1542,5,1626838197
2601,1542,1,1576748660
562,1542,5,1593144898
2582,1542,5,1573134998
2372,1542,5,1629176258
1496,1543,5,1636815952
2598,1544,5,1637026103
2374,1544,5,1639542524
385,1544,5,1634734936
2090,1545,5,1614662108
170,1545,5,1625894164
170,1545,5,1625837740
170,1545,5,1625836450
1124,1545,5,1619748822
2602,1545,5,1618563904
2404,1545,5,1622980232
1611,1545,5,1620177406
1600,1545,5,1609330460
2603,1545,5,1620434136
2604,1545,5,1630764121
2192,1545,5,1616043441
1171,1545,5,1623224369
1417,1545,5,1603269271
2069,1546,5,1635171962
2346,1547,4,1627042144
257,1547,4,1627797049
816,1547,5,1633435443
916,1547,4,1607603589
1801,1547,3,1630498386
1549,1547,5,1633844798
2420,1547,5,1615004092
1051,1548,5,1634606762
2598,1549,5,1637502393
2133,1550,5,1626709373
312,1550,5,1636616176
1108,1550,5,1624548388
1787,1551,5,1639472051
1110,1552,5,1612281914
208,1553,5,1639744973
911,1553,5,1636522324
2573,1554,5,1640174852
1691,1555,5,1634896248
589,1555,5,1639751192
377,1555,5,1639485225
1620,1556,5,1635402346
1182,1556,5,1637826500
1031,1557,5,1637248088
2326,1558,5,1623862107
34,1559,5,1636977604
34,1559,5,1636894777
2419,1559,2,1638099441
381,1559,5,1619219262
2340,1559,5,1606721876
1303,1560,3,1638690880
177,1561,5,1616404308
357,1562,5,1615886475
448,1562,5,1636301024
1237,1562,5,1624791906
1877,1562,5,1634465713
2142,1562,5,1619237269
211,1562,5,1621399911
137,1562,5,1616059545
2598,1563,5,1637502102
2605,1564,5,1633626572
2105,1565,4,1640334982
1079,1565,5,1638689994
916,1566,5,1614339756
1629,1566,4,1613983736
501,1567,5,1638225477
280,1568,5,1640176870
2598,1569,5,1637633648
819,1570,5,1634210358
155,1571,5,1636945775
2106,1572,5,1618194234
2598,1573,5,1637501892
170,1574,5,1625827041
2257,1575,5,1636890118
2606,1576,5,1632821409
2510,1577,5,1635829823
806,1578,4,1620449730
1696,1578,5,1629362640
377,1578,5,1629270904
960,1578,5,1637947302
1613,1578,5,1619704098
2584,1578,5,1635295197
2584,1578,5,1635295188
2598,1579,5,1638239674
2598,1580,5,1639314372
2087,1581,5,1635365628
2584,1582,5,1633247749
2584,1582,5,1635295207
232,1583,5,1636042982
870,1583,5,1630033499
416,1583,5,1636802711
2524,1584,5,1638258132
2607,1585,1,1611903897
1111,1585,1,1579212202
2598,1586,5,1639314317
1077,1587,5,1605151098
2117,1587,5,1614660240
1006,1588,5,1625123221
2573,1588,4,1619599337
1998,1589,5,1608803251
2581,1589,5,1606465814
2535,1589,5,1608541531
2238,1589,5,1609428217
1189,1590,5,1634049447
1060,1591,5,1616939231
2598,1592,5,1639314457
2608,1592,5,1621439614
514,1593,5,1582351081
836,1594,4,1625754978
348,1594,5,1620453983
2598,1595,5,1638500224
2598,1596,5,1639314269
2598,1597,5,1639314310
2609,1598,2,1599994895
2164,1598,5,1575903409
166,1599,5,1612028411
1407,1599,2,1610523784
2119,1599,5,1606521051
435,1599,5,1616068465
2535,1599,4,1637565054
2610,1599,5,1615649491
1531,1599,5,1614258441
2602,1599,5,1618583958
1167,1599,5,1633337385
2193,1599,3,1610369205
2584,1600,5,1635295277
1850,1601,5,1614483806
767,1601,5,1608006663
1475,1601,5,1607484834
1289,1601,5,1619079661
1631,1602,5,1628491130
363,1602,4,1634975860
2584,1602,5,1635085662
2598,1603,5,1639314411
2584,1604,5,1635295166
353,1605,5,1635867952
1064,1605,5,1624986489
2377,1605,5,1617244428
2611,1605,5,1635748944
2209,1605,5,1626754452
2611,1605,5,1637638260
2612,1606,5,1631248088
805,1606,5,1635213941
2573,1606,4,1623943057
2573,1606,5,1634294036
1304,1607,5,1634301304
1988,1607,5,1634542192
1857,1607,5,1635636837
2613,1608,5,1637298425
1905,1609,4,1625983077
2087,1609,5,1611260735
2614,1609,5,1621347331
2179,1609,5,1628150973
1500,1609,5,1611405369
687,1609,5,1609740142
2238,1610,5,1634407333
1516,1610,5,1632109992
2615,1611,5,1626853788
283,1611,5,1615188424
1569,1612,5,1608266809
1611,1612,5,1607855702
112,1612,1,1608655658
936,1612,4,1606954766
112,1612,5,1605450789
640,1613,5,1614738827
2616,1613,1,1609313439
1356,1613,5,1609374383
88,1613,5,1621869370
568,1613,5,1624976480
2617,1613,5,1579226993
2423,1613,5,1579145318
1282,1613,5,1621221916
177,1614,5,1615388517
2618,1614,5,1619365538
1691,1615,5,1637136861
773,1616,5,1634453087
1247,1617,4,1617169680
1780,1617,5,1622600955
88,1617,5,1621870321
504,1617,5,1613350699
758,1618,5,1623229484
2385,1619,5,1634741175
48,1620,5,1613368358
2573,1620,4,1620394844
2573,1620,4,1626741094
2573,1621,4,1632477633
280,1622,5,1639189998
2590,1622,5,1625916118
1077,1623,4,1580722422
787,1623,5,1614045851
1604,1624,5,1622255230
1795,1625,4,1599301742
1130,1625,4,1599932219
1719,1625,5,1606172795
403,1625,4,1595723069
2619,1626,5,1565853401
399,1627,5,1619244855
1721,1628,5,1624073688
22,1629,5,1584190648
634,1630,5,1617781605
168,1631,5,1629173931
2620,1631,5,1634378963
2621,1631,1,1619660070
1736,1631,5,1638362539
1174,1632,5,1634655014
208,1632,5,1628834995
757,1632,5,1635247711
1849,1632,5,1639049070
121,1633,5,1562755001
1594,1633,5,1631244409
1360,1633,5,1636682274
468,1633,5,1625825518
2622,1634,2,1628845958
2623,1634,1,1626507214
1676,1634,5,1635320228
92,1634,5,1626195512
732,1635,5,1635329657
2624,1635,5,1627033559
1237,1635,5,1633853831
2118,1636,5,1578240962
727,1636,4,1623731641
2625,1636,5,1634960077
612,1636,5,1638175032
929,1636,5,1639449607
386,1637,4,1635648926
2626,1637,5,1637301974
448,1638,5,1637001731
889,1638,5,1635959682
946,1638,5,1623913188
1579,1638,5,1635659161
897,1638,5,1632652697
1191,1639,5,1634801535
485,1639,5,1612324016
2524,1639,5,1639325326
900,1639,4,1608009756
2627,1639,5,1637564783
727,1640,5,1570452507
1228,1640,5,1595406489
1099,1640,5,1568338231
1932,1640,5,1576230019
2424,1641,5,1607915589
2628,1641,4,1594628417
101,1641,5,1632832056
2402,1641,5,1632760469
2007,1642,5,1633923544
249,1642,4,1628320710
1252,1642,5,1626746823
1156,1642,5,1635658047
2033,1642,5,1640177860
899,1642,5,1639708917
1453,1642,5,1635601374
2629,1643,4,1631332132
2630,1643,5,1622206819
712,1644,4,1638099039
1290,1645,5,1624887905
2631,1645,5,1639113128
2007,1646,5,1637585320
1451,1646,5,1639924072
1598,1647,5,1627722531
454,1648,1,1638492693
574,1648,5,1632992729
922,1648,5,1636950828
2632,1648,5,1632073139
2387,1648,5,1610607732
2483,1648,5,1607840068
2078,1649,5,1622691325
1412,1649,5,1619669407
1411,1650,4,1636978901
509,1651,5,1639738943
2633,1652,4,1590302546
2634,1652,5,1601394259
1077,1652,5,1636631425
1008,1652,5,1626653156
1661,1652,5,1593652111
203,1652,5,1598075437
1672,1652,5,1594966621
1088,1652,4,1602635851
2630,1653,5,1622206795
1472,1654,5,1636078511
2635,1654,5,1633690524
1922,1654,4,1625726165
2168,1655,3,1611246581
1551,1655,1,1635568096
2168,1655,5,1619236761
2636,1655,5,1596869929
523,1656,5,1635808561
826,1656,2,1609685212
163,1656,3,1610711752
1563,1656,5,1631265198
1007,1656,5,1608211674
2535,1656,5,1611278421
2546,1656,5,1624077694
2637,1656,5,1622692018
2076,1656,3,1612004824
2585,1656,5,1612441926
1943,1657,5,1620621833
2488,1657,5,1625265422
331,1657,5,1607768567
2638,1658,5,1587548095
1763,1658,3,1605510997
2478,1658,2,1604931364
963,1658,5,1633476268
2639,1659,4,1635427979
1453,1660,5,1640269618
2640,1660,5,1633433231
249,1661,5,1636714681
913,1661,2,1513661377
1346,1661,5,1624505477
778,1661,2,1592964211
381,1662,5,1636946390
1843,1663,4,1617550058
1702,1663,5,1627314011
1095,1663,5,1638448313
2641,1664,5,1628944427
2642,1664,5,1631454913
1551,1664,4,1625712394
385,1664,5,1609168729
1449,1665,5,1602905645
1905,1665,4,1634387225
2643,1665,5,1625393469
1564,1665,5,1617453470
1750,1665,5,1625903588
582,1665,5,1616252333
1600,1665,5,1623475178
2644,1665,4,1607615635
2459,1665,5,1619483806
2535,1665,5,1611278258
2408,1665,5,1612506151
2627,1665,5,1636592057
1852,1666,5,1633424614
1239,1667,5,1620710114
790,1667,5,1639192508
2508,1668,5,1637295682
2501,1669,5,1582534526
300,1669,5,1628692178
2626,1669,4,1628447299
2088,1670,5,1634474905
1113,1671,5,1634444161
916,1671,5,1611218114
2645,1672,5,1625137824
249,1672,5,1636714537
1008,1672,5,1630043223
905,1672,5,1623155301
1090,1673,5,1612523455
2410,1673,3,1608907279
801,1673,5,1619253252
879,1674,3,1639556550
299,1675,5,1627538022
892,1675,5,1589478159
1400,1675,5,1629376886
1676,1675,5,1561694932
1661,1675,5,1627444854
2586,1675,5,1567909177
819,1675,5,1626917699
387,1676,5,1636947831
2212,1676,5,1634098048
1698,1676,5,1634747269
1802,1676,5,1624682748
2646,1677,4,1626002993
1810,1677,5,1634567537
963,1678,5,1635255206
1215,1678,5,1624088239
31,1679,5,1636725737
2245,1680,1,1598948213
1445,1681,5,1640430039
1012,1681,5,1640350645
1113,1682,1,1634475654
965,1682,1,1633362929
1617,1683,4,1626138647
1394,1683,5,1592887771
915,1683,5,1622820271
632,1684,5,1640182586
117,1684,4,1639034501
1753,1685,5,1636632952
2606,1685,5,1639319136
879,1686,4,1633086123
1524,1686,5,1618650068
965,1686,5,1633278171
1774,1687,5,1639215094
1600,1687,5,1623475143
1662,1688,5,1638021310
984,1689,5,1637373976
2647,1689,5,1636871046
1963,1690,4,1565608801
156,1690,5,1577790374
1499,1691,5,1620134133
292,1692,5,1622762676
2648,1692,4,1621147330
2601,1693,4,1639789770
1806,1694,5,1639016782
2494,1695,5,1625667953
280,1695,5,1622290458
385,1695,5,1634735090
837,1695,4,1614587676
2602,1695,5,1616748530
2608,1696,5,1621439608
2649,1696,3,1619434031
2650,1697,5,1636555736
963,1698,5,1636262735
411,1699,5,1639995033
806,1700,5,1636801278
2556,1701,1,1536890404
840,1701,4,1578067687
1129,1701,5,1639015796
2556,1702,5,1638693792
292,1702,5,1629127521
1702,1703,5,1629382885
2469,1704,5,1627275047
2466,1704,4,1597048277
552,1704,5,1607514864
222,1705,5,1621125030
2651,1705,5,1639794901
2420,1705,5,1614740278
1182,1706,5,1637209133
1568,1707,5,1639827589
1147,1707,5,1639713822
1139,1708,5,1633365047
2495,1709,1,1634783020
1373,1709,5,1610463972
2642,1709,5,1633344837
523,1710,5,1636462849
831,1710,5,1607699495
1865,1710,5,1589646299
1753,1710,5,1570419425
1414,1710,5,1623370798
2253,1711,5,1628911302
2430,1711,5,1635989506
2652,1712,5,1624083076
80,1712,5,1611936717
1219,1712,5,1585833647
1184,1713,5,1611790333
2466,1714,5,1621330124
1516,1715,5,1564637701
1408,1715,5,1626930157
2085,1715,5,1570677057
275,1716,5,1624953758
131,1716,4,1581850857
1573,1717,3,1628392747
987,1718,5,1620396840
2063,1718,5,1620092135
236,1718,5,1589628730
417,1719,5,1630068075
2603,1719,5,1618118379
117,1720,2,1579363398
916,1720,5,1599240400
598,1720,5,1593436006
2642,1721,5,1633358618
2653,1722,5,1586603681
1278,1723,5,1578071119
862,1723,5,1596814293
1675,1724,3,1601455101
1753,1724,5,1623169964
544,1724,5,1622544566
466,1725,4,1628315169
2556,1726,5,1639663178
928,1727,5,1639728998
1134,1728,4,1578285895
2572,1728,5,1632069561
1278,1728,5,1633422151
2654,1729,5,1635737838
2655,1730,5,1626478528
2412,1730,2,1608694797
1192,1730,5,1622303970
2656,1730,5,1614490757
2657,1730,5,1633245072
1213,1731,4,1634303335
1003,1731,1,1603421798
2135,1732,4,1618733493
483,1733,5,1639643020
1195,1733,5,1629438592
266,1734,3,1619199616
2658,1734,5,1614577187
2659,1735,5,1636431266
2410,1735,5,1601858660
2004,1736,5,1629603459
46,1737,5,1619660502
1400,1738,5,1636104193
2419,1739,1,1639452359
2660,1739,5,1635327827
2661,1740,5,1461423795
296,1740,1,1612440806
1201,1740,5,1640339541
2662,1741,5,1618393119
2663,1741,4,1634199019
2664,1742,5,1633007386
1702,1743,5,1625810447
2665,1744,5,1625826672
617,1744,5,1631288921
1679,1745,5,1611380995
993,1746,5,1624541029
215,1746,5,1637563323
1982,1746,5,1639195229
1309,1747,4,1639440975
2589,1747,5,1633936061
1579,1748,5,1635660678
1577,1748,5,1635482177
2655,1749,5,1614341175
2666,1750,4,1598749734
464,1750,5,1620536068
142,1750,5,1638804877
1453,1751,5,1635601370
1239,1752,5,1626015874
2667,1753,5,1637727195
954,1753,1,1635669221
1598,1753,5,1542853633
1233,1753,1,1612003428
2237,1754,5,1638843785
1269,1754,4,1625280927
2668,1754,5,1624156742
2669,1755,5,1602593470
2670,1755,4,1616117272
134,1755,5,1637327082
962,1755,4,1616396918
1318,1755,5,1627140333
2435,1755,3,1612394591
2604,1756,3,1625273819
1760,1757,3,1629014201
2377,1758,5,1639613309
1710,1759,5,1639560865
236,1760,5,1639915197
2671,1760,5,1634528199
1964,1760,5,1635381944
2672,1761,2,1626057105
2302,1761,5,1620362394
1807,1761,4,1623914644
1166,1761,5,1620881052
552,1762,2,1564195592
2673,1763,4,1599705129
2625,1764,2,1634380468
1977,1764,5,1634722291
2410,1765,5,1636616441
2147,1766,5,1616587425
340,1767,2,1612615823
2569,1768,5,1629010706
331,1769,5,1611986029
2503,1769,5,1611295890
1804,1770,5,1637468141
168,1771,5,1629174169
712,1771,5,1627026766
498,1771,5,1626502719
2674,1771,3,1637213900
480,1771,5,1626060902
593,1771,5,1625970071
783,1771,5,1626193525
703,1772,5,1635578822
1789,1773,2,1636557086
2588,1773,5,1636268224
2435,1774,3,1608339834
362,1774,5,1620622714
2675,1774,5,1590041358
2210,1775,1,1625842872
1807,1775,4,1616826658
2542,1775,5,1593395375
1466,1775,5,1621129805
1317,1776,5,1636973962
2087,1776,5,1631200155
2660,1777,5,1635327879
2506,1778,5,1636716920
387,1779,5,1640447550
2167,1779,5,1547088759
1293,1780,5,1610096519
790,1781,3,1610466168
1718,1781,5,1609766895
2676,1782,5,1640088008
2642,1783,5,1633358648
2603,1783,5,1636892064
295,1784,5,1637854195
100,1785,2,1628751775
1286,1786,5,1636809174
1137,1787,5,1640365983
2242,1788,5,1636974670
2677,1789,3,1585844561
2678,1790,5,1638201085
249,1791,4,1599305761
812,1792,5,1589876403
1804,1792,5,1640499824
235,1792,5,1591947459
2679,1792,2,1619698750
2015,1792,4,1615960849
2680,1792,5,1622165410
2662,1792,5,1600848947
1103,1793,4,1628241948
2674,1794,5,1637033604
1808,1795,5,1638437277
1156,1796,5,1635344803
1269,1797,5,1622815712
1538,1797,5,1623123645
1763,1798,5,1619490974
972,1799,4,1639473033
2660,1800,5,1635328002
2681,1800,5,1639622584
1811,1801,5,1633857475
2618,1802,5,1619236129
1338,1802,5,1623138717
2324,1803,5,1602658228
1841,1804,5,1638489415
2015,1805,4,1624418643
2682,1806,5,1620893255
1982,1806,1,1587652770
1168,1806,1,1578453799
684,1806,1,1576774633
2603,1806,5,1618118369
2603,1806,5,1600156527
2659,1807,5,1639917908
1462,1808,5,1633679128
448,1809,5,1626723942
1228,1809,5,1632320951
1312,1810,5,1637631930
2210,1811,4,1629386960
1669,1811,5,1623920920
412,1812,5,1619576824
916,1812,5,1599134301
1333,1813,5,1621831511
1617,1813,3,1607588816
1367,1814,5,1635134646
1662,1814,5,1599132141
2015,1814,5,1590582546
1305,1814,5,1589377893
507,1815,5,1623903938
112,1815,5,1623478090
2661,1816,2,1635685438
1767,1816,5,1625900542
900,1817,4,1626533302
230,1817,5,1623150319
2683,1817,4,1633447129
641,1818,4,1573105846
2122,1818,4,1601294024
249,1818,5,1627142275
1237,1819,5,1626585406
1107,1819,5,1625906669
2684,1820,4,1625899926
2530,1820,3,1622281170
1959,1821,5,1623744576
2660,1822,5,1635327683
2668,1823,2,1620703658
2685,1824,3,1635146415
1650,1824,5,1629189679
2339,1825,4,1568626862
2657,1825,4,1613739087
2634,1825,5,1562671588
880,1826,5,1612191300
1736,1826,5,1612528012
2686,1827,5,1606910196
27,1828,5,1605430993
767,1828,5,1638081092
1237,1829,5,1626681477
634,1829,5,1631702613
454,1830,5,1633874954
2120,1831,5,1639817312
1373,1831,5,1617892200
444,1832,5,1622791782
2482,1832,5,1625896157
1539,1832,4,1628816753
2655,1832,5,1635056084
2687,1832,5,1621133730
2522,1833,5,1639413568
2688,1834,4,1614564047
2657,1834,5,1614082279
2655,1834,5,1620890187
1553,1835,1,1638846590
1979,1835,5,1638353492
2689,1836,5,1632205627
2690,1837,5,1597731858
2660,1838,5,1635998408
2015,1839,5,1623925266
801,1840,5,1619253224
989,1841,5,1636714684
2691,1841,5,1608139898
2088,1842,5,1611126221
2660,1843,5,1635327944
632,1844,5,1640182682
2118,1845,5,1639671249
972,1846,5,1622381177
380,1846,5,1548819647
1235,1846,5,1554363679
433,1847,5,1608654116
457,1847,1,1607338393
2243,1847,4,1606036922
845,1848,5,1634782402
2410,1849,5,1637043210
2686,1850,5,1616685199
300,1851,5,1629025582
1759,1851,5,1629617984
1274,1852,5,1640363275
1959,1853,5,1636764034
689,1854,5,1634811639
1692,1855,5,1609556502
1302,1855,5,1617169658
1248,1855,5,1585312511
412,1856,4,1637500438
2660,1857,5,1635328046
370,1858,5,1615645991
2692,1858,5,1634102314
965,1859,1,1637563148
2674,1860,1,1599488184
1988,1861,5,1610468342
2355,1862,5,1640009255
179,1863,4,1625466101
234,1863,4,1633930858
2693,1864,5,1634135169
254,1865,5,1625594776
2694,1866,5,1639492320
73,1867,5,1606831638
1291,1867,5,1571026694
2416,1868,5,1633083919
1026,1869,4,1636014603
2695,1870,1,1627116708
1820,1870,2,1617942860
2696,1871,4,1633769668
2697,1872,4,1624179750
2698,1873,3,1626854511
2699,1874,5,1639622424
2627,1875,5,1636591986
1903,1876,5,1633839561
2643,1877,5,1625393433
2574,1878,5,1614778429
2700,1878,5,1626582614
329,1878,5,1628347003
2636,1878,5,1630561044
2461,1879,4,1576484713
1326,1879,5,1632831586
1806,1880,4,1563600899
2110,1880,5,1573950179
1137,1881,5,1619340238
1748,1881,5,1622962930
1289,1882,5,1586511845
2701,1883,1,1615872411
295,1884,5,1625895962
2105,1884,5,1624420729
2135,1884,4,1618733355
1363,1885,1,1611997091
845,1885,5,1623114929
784,1886,4,1638766501
441,1887,5,1628838467
1453,1887,5,1635601364
2355,1887,5,1638609286
1407,1888,4,1550566251
2487,1889,5,1621338637
2702,1890,5,1612613129
773,1891,4,1639922081
2095,1891,4,1638779713
1985,1892,5,1637928763
2476,1893,5,1632878300
1908,1893,5,1599723562
398,1893,5,1635262109
1880,1893,5,1572703027
1091,1894,5,1626601126
466,1895,4,1607758967
2648,1896,1,1640039546
790,1897,4,1600450942
1283,1898,4,1637221442
466,1899,4,1639458558
1670,1900,5,1625884130
606,1901,5,1622124936
2494,1901,5,1628256369
2655,1902,5,1634829748
428,1903,3,1582267839
1820,1903,1,1618571808
2703,1903,4,1589509866
2669,1903,5,1600686540
1324,1904,4,1625212787
2466,1905,5,1621330257
969,1906,4,1592201172
263,1907,5,1623082671
2520,1908,5,1636294230
2668,1909,5,1633501920
911,1910,4,1636089816
963,1911,4,1570088490
2456,1912,4,1570546562
2704,1912,5,1629709141
2630,1912,5,1600579065
1895,1913,5,1596159995
1255,1913,2,1610142644
2486,1913,5,1616506930
1028,1913,3,1615295340
2693,1914,3,1567838192
2410,1915,5,1637902135
2569,1916,4,1613147716
2650,1917,5,1636555729
1983,1918,4,1553842099
2350,1919,1,1615049623
1281,1919,5,1623241763
2168,1920,5,1611406346
2678,1920,1,1635520480
244,1921,2,1576332023
722,1921,5,1620153279
1134,1921,5,1570463208
2074,1921,5,1560130724
2705,1921,5,1554870229
2410,1922,4,1636862183
1194,1923,5,1634390903
2505,1923,5,1553186371
2015,1924,5,1624632753
1600,1925,5,1616217838
2706,1926,5,1621162377
861,1927,5,1638458913
1333,1928,5,1621933920
2624,1928,5,1585017636
1863,1929,5,1598930164
2569,1930,4,1613401306
757,1930,1,1638639245
955,1931,4,1594360937
2606,1932,5,1622300643
1331,1933,4,1609207857
2554,1934,5,1633925810
450,1935,5,1638529669
2660,1936,5,1634478320
2707,1937,1,1626588710
359,1938,5,1634825984
539,1939,1,1635929684
1062,1939,3,1568477180
1702,1940,5,1636091323
999,1941,5,1618016525
1184,1942,5,1635829410
2708,1943,5,1594165034
2391,1944,3,1609837694
632,1945,5,1608254888
2709,1945,5,1609680003
1373,1945,5,1610464081
2557,1945,4,1623722165
980,1946,3,1581734930
1041,1947,4,1613617864
2428,1947,5,1585918244
836,1948,5,1613711515
2710,1949,5,1619421159
754,1950,5,1608307830
2462,1950,5,1595995143
2660,1951,5,1635998366
2410,1952,5,1636616491
1346,1953,5,1634563927
1728,1954,4,1599657340
116,1954,4,1626796905
2210,1954,5,1637408132
2164,1955,5,1608127010
2682,1956,1,1620891867
2546,1957,5,1622938875
1177,1958,5,1622614828
2655,1959,2,1608283892
2500,1959,3,1617162816
2324,1960,4,1600402382
353,1961,5,1620891275
2152,1962,5,1629375848
1117,1963,5,1626359754
595,1963,5,1633424345
226,1964,5,1613532106
2503,1965,4,1611968416
1095,1965,5,1629283390
1450,1966,5,1621660034
2660,1967,5,1636702442
1720,1968,2,1635557564
249,1969,5,1596549389
2711,1969,5,1593761474
2109,1970,5,1639909750
2164,1971,5,1610117250
1751,1972,1,1627053273
96,1972,5,1638542264
1753,1972,5,1590595805
580,1972,5,1629035143
1318,1973,5,1638596148
1318,1973,5,1638596124
742,1974,3,1592156656
2062,1974,5,1609506190
1712,1975,5,1640438166
727,1976,2,1616567942
1900,1977,4,1622514578
2230,1977,5,1636716884
2712,1977,5,1623678731
916,1978,5,1598454676
358,1978,5,1614009066
1710,1979,5,1639560781
210,1980,5,1620693430
2660,1981,5,1635328067
1734,1982,5,1631758930
2277,1983,4,1621405599
915,1984,5,1622820313
1205,1985,5,1612330982
2634,1985,5,1562671714
2495,1985,5,1558248300
2713,1986,5,1629706912
1621,1987,4,1636455482
2714,1988,5,1639368920
1209,1988,5,1634895507
2603,1988,5,1615002380
2110,1989,5,1596082498
323,1989,5,1589453947
475,1990,5,1613780840
1109,1990,4,1622873309
604,1991,5,1627034503
2472,1991,5,1623289134
1775,1992,5,1616662733
2139,1993,2,1623381714
980,1994,5,1634348142
2181,1995,4,1608161097
2603,1995,5,1629472953
2682,1996,1,1620892016
2100,1996,5,1625115100
374,1997,5,1608984185
2154,1998,5,1633330481
2339,1999,5,1614832901
711,2000,5,1626371676
181,2000,5,1632193278
1823,2000,5,1631641813
269,2000,5,1626530596
1125,2000,5,1629180937
1545,2000,5,1632886349
2715,2001,5,1637057861
2716,2001,5,1631031625
2349,2001,5,1639405500
173,2002,5,1579103922
789,2003,5,1632640793
965,2004,1,1637762266
163,2005,2,1633625933
2657,2006,5,1635258058
2579,2007,5,1635572157
277,2007,5,1562173037
339,2008,5,1609916545
2062,2009,5,1610768263
1240,2010,4,1627526584
1753,2011,4,1544171803
157,2012,5,1629868285
2012,2012,5,1637406152
2717,2012,5,1633773471
90,2012,5,1638845292
1668,2012,5,1621575053
1173,2012,5,1634538270
1192,2012,5,1633437167
1668,2012,5,1619147348
1588,2012,5,1638792275
1400,2012,4,1637742449
245,2012,5,1623593937
2718,2012,5,1629347345
770,2012,5,1640053852
119,2012,5,1630731169
2177,2012,5,1634809530
568,2012,5,1637244440
2719,2013,5,1633060108
2434,2013,5,1638024474
2720,2013,5,1631339691
343,2013,5,1639387833
1842,2013,5,1635317821
1961,2013,5,1634003446
2498,2014,5,1628490339
1573,2014,5,1608196463
1400,2014,4,1633332543
2721,2014,5,1621741043
729,2014,5,1621303550
269,2014,5,1623225198
331,2014,5,1602138167
1989,2014,5,1619322579
926,2014,5,1621758147
1404,2014,5,1621563930
990,2014,5,1628514002
464,2014,5,1621346578
165,2015,5,1635247870
472,2015,5,1639382101
433,2015,5,1638883741
130,2015,5,1626881976
514,2015,5,1590758211
479,2015,1,1634222916
146,2015,5,1635171255
427,2015,4,1621950550
867,2015,5,1628224596
545,2015,5,1634872663
432,2015,5,1624340279
852,2015,5,1636687051
1160,2015,5,1636522119
32,2015,5,1627389694
1393,2015,5,1633064390
43,2015,5,1635495254
2469,2015,5,1627275116
1337,2015,5,1608094245
544,2015,5,1630556531
518,2015,4,1587895708
724,2015,5,1588029571
2722,2016,5,1634955405
61,2016,5,1636088815
1153,2016,5,1635418012
369,2016,5,1639288939
380,2017,5,1636774906
2718,2017,5,1631540884
2066,2017,5,1634096704
2079,2017,5,1636305164
726,2018,5,1637911188
342,2018,5,1639644322
2723,2018,3,1638084590
138,2018,5,1636762980
433,2018,5,1637756639
1184,2018,5,1639967363
2488,2018,4,1636883477
2098,2018,5,1634813436
2387,2018,5,1640080725
2724,2018,5,1636137367
2231,2018,5,1637504451
2450,2018,5,1638087002
2725,2018,5,1639473638
281,2018,5,1639625274
2134,2019,5,1635497158
229,2019,5,1633442616
726,2019,5,1635752619
609,2019,5,1634731514
342,2019,5,1639644344
550,2019,5,1634995956
1880,2019,5,1634369714
435,2019,5,1636375259
183,2019,5,1637321866
90,2019,5,1639471651
246,2019,5,1634355779
1160,2019,5,1636519876
2726,2019,5,1634470110
2723,2019,5,1638084531
2727,2019,5,1635155189
2564,2019,5,1636726839
1953,2019,5,1635945826
358,2019,5,1636687888
1173,2019,5,1638252077
1930,2019,5,1639665956
395,2020,5,1636691916
1046,2020,5,1638425859
2521,2020,5,1634971371
2728,2020,5,1636545131
2729,2020,5,1635665971
550,2020,5,1632548739
638,2020,5,1633529278
639,2020,5,1634833032
143,2020,5,1638109797
78,2020,5,1634090044
2723,2020,5,1636794257
416,2020,5,1639657763
908,2021,5,1638786608
496,2021,5,1628753403
2436,2021,5,1636545760
804,2021,5,1633184711
287,2021,5,1632156901
152,2021,5,1635131610
449,2021,5,1630772708
2730,2021,5,1628997601
83,2021,4,1636165900
2079,2021,5,1636003791
1554,2021,5,1634577820
148,2021,5,1636767012
1884,2021,5,1628490916
2433,2021,5,1628239180
2727,2021,5,1636784942
2731,2021,5,1631503650
2732,2022,5,1635540265
269,2022,5,1619176389
866,2022,5,1623934264
1473,2022,5,1616983050
1525,2022,5,1623773016
2425,2022,5,1633999851
464,2022,5,1629101595
1934,2022,5,1624286023
2442,2022,5,1636360320
1473,2022,5,1608475947
2481,2022,5,1621492856
315,2022,5,1633958156
232,2022,5,1634896553
1644,2022,5,1635344645
476,2022,5,1623506532
1806,2022,5,1634700923
89,2022,5,1632986501
11,2022,5,1629279059
43,2022,5,1637105576
2725,2022,5,1638404311
90,2023,5,1639472117
867,2023,5,1633691827
184,2023,5,1636104211
342,2023,5,1639644375
550,2023,5,1633179260
1051,2023,5,1619928012
89,2023,5,1639713304
146,2023,5,1635171210
